x_c y_c z_c
-0.331203 -0.295465 0.896105
-0.0056066 -0.994424 -0.105305
-0.483229 -0.875476 -0.00557343
-0.385323 0.864161 -0.323653
0.0896 0.701325 0.707188
0.549749 -0.798269 -0.246053
-0.557119 0.697809 0.4502
-0.779136 -0.489038 0.39216
-0.238423 -0.743337 -0.624984
0.660013 -0.276358 0.698576
-0.597167 0.57269 0.561621
-0.516751 -0.757591 -0.398779
-0.13497 -0.851707 0.506338
0.986835 0.0957784 -0.130316
-0.125204 0.954516 0.270597
0.0491134 0.145214 0.988181
-0.520427 -0.65257 -0.550735
-0.974776 0.163865 0.151526
0.586162 -0.105243 -0.803329
0.859442 -0.501498 -0.0992908
0.345288 0.081192 0.934978
-0.788395 0.0466065 -0.613402
-0.0409063 -0.680121 -0.731958
-0.565347 -0.55986 -0.605755
-0.502417 -0.688913 -0.522471
-0.0998104 0.88675 -0.451344
0.991114 0.0668466 0.115001
-0.593236 0.345646 0.727049
-0.185307 -0.283152 -0.941003
-0.28284 0.931079 -0.230422
0.478015 0.315209 -0.819844
0.674498 -0.670698 -0.308572
-0.115072 0.643717 -0.756562
0.913593 0.121826 -0.387952
0.029589 0.495863 0.867896
-0.174545 -0.668216 0.723202
-0.213793 0.70685 -0.674282
0.358466 0.931467 0.0622193
-0.697749 0.233301 -0.677286
-0.911881 -0.0523609 0.407102
0.519612 -0.319857 -0.792272
0.840865 -0.0942718 -0.532972
-0.203004 -0.35761 -0.91154
-0.00182157 -0.239375 -0.970925
-0.655864 -0.415085 -0.630513
-0.374696 -0.878609 -0.296056
-0.378728 -0.346886 -0.858042
0.870774 0.0980832 -0.481801
0.52788 -0.452596 0.718679
-0.783715 0.423917 0.453966
-0.249848 -0.837703 0.485623
0.0306017 0.550387 0.834349
-0.476483 -0.782389 -0.401039
-0.0651029 -0.944876 0.320892
0.423743 -0.886981 0.183594
0.191582 0.0206941 -0.981258
0.482019 0.578891 -0.65768
0.2548 -0.0321615 -0.966459
0.359248 0.876776 -0.319696
0.743625 -0.630935 0.221231
0.773319 0.608288 0.178782
-0.211618 -0.0248222 0.977037
-0.325614 0.716546 -0.616877
-0.697371 0.389625 0.601553
-0.241737 0.0253771 0.97001
0.525358 0.456099 -0.718312
-0.602354 0.571471 -0.557307
-0.741711 0.592103 -0.315086
-0.458022 -0.391427 -0.798123
0.830443 0.450859 -0.327246
-0.953606 -0.142013 -0.265458
-0.709914 -0.671904 0.21111
-0.184496 0.95504 0.232077
0.206926 0.511959 0.833715
0.165131 0.61563 -0.770539
0.641584 0.572164 -0.51088
-0.446585 -0.796678 0.407266
-0.63056 -0.343198 -0.696139
-0.787856 -0.610866 -0.0782631
-0.716405 0.53861 -0.443468
-0.0820316 0.0928614 0.992294
-0.777741 0.0633674 0.625383
0.0636334 0.770274 0.634531
0.887475 0.451697 -0.091419
0.0203098 0.963153 -0.268186
-0.0520526 -0.532357 0.844918
0.726135 -0.334458 -0.600721
-0.27496 -0.410793 -0.869279
-0.50549 -0.529907 -0.680939
-0.515803 0.761764 0.391998
0.469919 -0.695873 -0.54308
-0.623958 -0.534474 -0.5701
-0.684214 0.178828 -0.707016
-0.800212 -0.566657 0.196367
0.913843 0.258272 -0.313346
-0.989698 0.0438281 -0.136295
-0.622365 -0.71194 0.325274
0.753312 -0.20513 0.624854
0.307316 0.840605 -0.446027
-0.991787 0.0174956 0.1267
-0.350428 -0.19161 -0.91678
-0.977206 0.202376 -0.0641353
0.896682 0.332438 0.292313
0.55001 0.357604 -0.754724
0.86176 0.357376 -0.360072
0.891035 -0.0380401 -0.452338
-0.866761 0.102053 0.488171
-0.931951 0.195385 -0.305438
-0.184492 -0.674126 0.715204
-0.0661491 -0.505893 -0.860056
-0.628513 -0.314771 0.71126
0.6826 -0.439296 0.584018
-0.822565 -0.568297 0.0206202
0.66768 0.336909 0.663849
0.399978 -0.429878 -0.809458
-0.331374 0.943148 0.0257461
-0.393937 -0.919091 -0.00919409
0.201732 -0.837965 -0.507069
-0.449722 0.824988 0.342264
-0.0868757 0.213362 -0.973103
0.207467 0.94228 -0.262804
-0.779925 0.318221 0.538936
-0.483887 0.683537 -0.546471
-0.516947 0.457943 0.723224
-0.716012 -0.686833 -0.124848
0.649735 -0.756371 0.0758104
0.302766 -0.95165 -0.0519133
-0.199883 0.221579 -0.954437
-0.988227 -0.0419969 -0.147117
-0.704257 -0.652583 -0.279565
-0.987495 -0.154563 0.0310375
-0.528882 0.60212 0.59811
-0.698026 -0.319535 0.640825
-0.698054 0.483101 0.52852
0.80406 0.183549 -0.565506
0.347086 -0.62702 -0.697407
0.410741 -0.819154 0.400349
0.661579 -0.747388 0.0610312
0.819266 0.337995 0.46321
0.177134 0.197985 0.964067
-0.841191 -0.219468 -0.494197
0.520462 0.481841 0.704946
0.532921 -0.393996 -0.748841
-0.965723 -0.2167 0.1429
-0.20062 -0.689232 0.696212
0.247386 0.54526 -0.800931
0.571134 0.616756 -0.54168
-0.824189 -0.0596681 -0.563163
0.714648 0.699127 0.0223412
0.144458 0.859298 0.490652
-0.171568 -0.765709 0.619882
-0.55532 0.722073 0.412589
0.751349 -0.0408743 0.658637
-0.589526 0.679751 -0.436345
0.415384 -0.875763 -0.245957
-0.118127 0.992435 -0.0334601
-0.860206 0.461281 -0.217406
-0.708826 0.693455 0.129176
0.0814516 0.365941 -0.927067
-0.313834 -0.943032 -0.110448
-0.887841 -0.460013 -0.0112798
0.0508458 0.131365 -0.990029
0.979682 -0.127473 -0.154835
0.9989 0.0396393 -0.02505
0.890821 0.332508 -0.309638
0.60458 0.00769342 -0.796507
-0.408856 0.801361 0.436644
0.594631 0.424405 -0.682857
-0.682321 -0.578099 0.447481
0.285354 0.1517 -0.94634
-0.510785 0.302625 0.804685
0.334005 0.584503 0.739457
-0.0950882 0.439795 -0.89305
0.265868 0.70735 -0.654958
0.816058 0.39416 0.422713
0.485346 -0.863726 -0.135706
-0.406801 0.45241 -0.793623
0.493457 -0.564787 0.66145
0.130229 -0.923841 -0.359942
0.810005 0.174108 0.55998
0.532701 0.583789 0.612715
0.0650366 0.976277 -0.206527
-0.91119 0.126555 0.392068
0.185355 -0.960507 -0.207532
-0.308218 -0.876281 0.370316
0.183135 0.720865 0.668442
0.0256257 -0.620503 -0.783785
0.861476 -0.449947 -0.235387
-0.170398 -0.983194 -0.0655251
0.954518 -0.278645 0.106079
0.549891 -0.544429 0.633417
-0.094035 -0.976904 0.191874
-0.336217 0.592922 -0.731711
0.895834 0.424707 0.130784
-0.476806 -0.471567 0.741809
0.966812 0.0244021 0.254321
-0.495728 -0.396791 0.772536
-0.714358 0.330849 0.616629
-0.721951 -0.234409 0.65103
0.325943 0.93442 -0.143597
0.539943 -0.841408 -0.0222199
0.546723 0.436915 -0.714282
0.85111 0.501587 0.15499
0.66689 0.743008 0.0565384
0.433845 0.373978 0.819707
-0.517848 -0.533011 0.669129
0.788602 0.333771 -0.516434
-0.805295 0.510651 -0.301223
0.136287 0.590753 0.795259
-0.868838 -0.408798 0.279294
0.715587 -0.525795 0.459864
0.640267 -0.174986 -0.747956
0.103922 0.974627 0.198247
-0.0767707 0.598803 -0.797208
0.984482 -0.174121 -0.021826
0.303683 -0.847381 -0.435571
-0.143573 -0.0834845 0.986112
0.538951 0.721143 0.435298
-0.954785 -0.253922 0.154623
0.699693 0.627827 -0.340973
-0.384918 -0.361302 0.849293
0.923577 -0.378739 -0.0596939
0.581188 -0.236568 -0.778625
-0.213189 0.414635 0.884663
-0.504109 -0.110744 -0.856511
-0.689653 -0.587918 -0.422766
-0.315744 0.697914 -0.642823
0.375219 -0.4634 0.80279
-0.183677 -0.378738 -0.907094
0.811991 -0.535475 0.232243
-0.195703 -0.00774309 0.980633
0.147883 0.71499 -0.683316
0.39486 -0.332076 0.856628
-0.304592 -0.548787 0.778496
-0.254601 0.964213 0.0739757
-0.196978 -0.14879 0.969052
-0.640109 -0.676299 -0.364528
-0.529131 0.657611 0.536254
0.263187 -0.0702722 -0.962182
-0.0424717 -0.935746 0.350107
-0.140654 -0.482199 -0.864697
-0.289181 0.314561 0.904116
-0.0412575 0.684901 -0.727467
0.772173 0.345351 0.533368
-0.00595351 -0.964171 -0.265214
0.536273 -0.631098 0.56047
0.261468 -0.666495 0.698154
0.968804 0.16667 -0.183414
-0.53971 0.0043019 -0.84184
-0.474249 -0.66302 -0.579217
0.0843933 -0.09416 -0.991974
-0.642208 0.25941 -0.721302
-0.0481472 -0.281787 -0.958268
-0.152376 -0.948914 0.276304
-0.869865 -0.166167 -0.464461
0.100452 -0.941649 0.321259
-0.743905 0.311527 -0.591233
0.273695 0.518801 -0.809899
-0.191123 -0.540751 0.819183
0.193413 -0.97942 0.0576841
-0.12851 0.975435 -0.178918
-0.230737 -0.68265 -0.693361
0.759431 0.503115 -0.412481
0.686425 -0.705 -0.178312
-0.816077 0.562115 0.134329
-0.553218 0.485853 -0.67668
0.865154 -0.498855 -0.0515046
-0.512998 0.855172 -0.0742539
0.353042 -0.916631 -0.18748
0.516137 -0.589706 0.621167
0.610643 -0.748179 -0.259505
-0.219152 0.97172 -0.0879413
-0.687722 0.219755 -0.691915
0.887025 0.316776 -0.335917
-0.335789 -0.675291 0.656679
-0.0687753 -0.639604 0.765622
0.997133 -0.0183471 -0.0734058
0.944852 0.326796 0.0214153
0.134302 0.28814 0.948124
0.281922 0.485728 0.827399
0.514909 0.851098 -0.102476
0.248165 -0.300266 -0.921007
0.128164 0.035938 0.991102
0.207076 0.87202 0.44351
-0.684594 -0.106409 -0.721115
0.842716 0.328901 -0.426208
0.844572 -0.495391 0.20319
-0.937391 0.256695 -0.235385
0.956163 -0.172505 0.236632
-0.834728 -0.163218 -0.525917
0.334563 -0.927417 -0.167227
0.668471 -0.297812 0.681509
-0.570157 0.336874 0.749291
0.21169 0.230549 0.949755
0.115172 -0.979645 -0.16441
-0.430228 0.368258 0.824191
-0.421089 0.845431 -0.328528
0.82306 0.470191 0.318579
0.369402 -0.27923 0.886325
0.225207 0.374601 -0.89942
-0.704155 -0.17522 -0.688087
-0.195759 -0.875391 -0.442006
0.61497 0.282027 0.736392
0.62098 -0.335501 0.708395
0.918156 0.0366188 0.394523
0.570284 0.690094 0.445585
-0.589227 -0.628497 -0.507743
-0.00250762 -0.95918 0.282784
0.229627 -0.532631 0.814601
-0.0707649 0.911889 0.40429
0.286294 0.823547 -0.4897
-0.642206 0.717813 0.268915
-0.384815 -0.77856 -0.495744
0.143675 0.0671375 -0.987345
0.133483 0.669686 0.730549
-0.808018 -0.546106 0.221077
0.438192 -0.569011 0.695855
0.856588 0.47156 -0.209495
-0.877199 0.34278 0.33619
-0.720441 0.689022 0.0788246
0.446835 -0.351761 0.822559
-0.3291 -0.908772 -0.256566
-0.488598 0.445213 -0.750372
0.762984 0.623801 0.169493
-0.947771 0.0736827 0.310325
-0.508953 -0.447937 -0.735064
-0.868718 -0.163034 0.467706
-0.889304 0.200841 0.410855
-0.796524 -0.591264 -0.126324
-0.139248 -0.988115 -0.0651059
0.803478 0.032241 0.594461
-0.869799 -0.372162 -0.323953
-0.0186149 -0.420266 -0.90721
-0.62858 0.70048 -0.337957
-0.947728 -0.272063 -0.166713
-0.140021 -0.931413 0.335952
0.690612 0.645818 -0.325536
-0.157184 -0.966496 0.202926
0.850167 -0.0653328 0.522445
0.660682 0.581066 0.475248
-0.850597 0.447582 -0.275961
-0.354594 -0.854473 -0.379656
-0.0401882 0.994442 0.0973108
0.416536 0.199961 -0.886856
0.147219 0.907599 -0.393181
-0.514478 0.655909 0.552355
-0.461637 0.0514066 0.885578
0.244763 -0.25062 0.936633
-0.55987 0.304167 0.770732
0.543872 0.539152 0.643054
0.00925755 0.5703 0.821385
-0.727452 0.573818 -0.376227
0.586637 -0.4972 0.639257
0.358946 0.231132 -0.904287
0.221831 -0.967392 0.122244
0.271569 -0.312543 0.910257
-0.201372 0.218394 0.954858
-0.490873 -0.755913 -0.433174
-0.857276 0.51457 0.0171831
-0.423952 0.850919 0.310164
-0.521363 -0.715967 -0.464297
0.918924 -0.0472272 -0.391598
0.62677 0.17965 -0.758212
0.357164 -0.159196 -0.920375
0.582172 0.351894 -0.732971
0.105972 0.628848 -0.770273
-0.565621 -0.5757 -0.590459
0.389537 0.136361 0.91086
-0.844557 0.311349 0.435644
-0.0010518 0.42783 -0.903859
0.681219 -0.613196 0.399915
0.032406 -0.738987 -0.67294
-0.642449 -0.635295 -0.428554
0.149158 0.553139 -0.819627
-0.45352 0.197365 -0.869118
-0.956317 0.164644 0.241557
0.950299 -0.0166281 0.310895
-0.368208 0.65091 0.663882
0.478572 -0.452014 0.752763
0.491054 -0.111554 -0.863957
-0.497778 0.211756 -0.841057
-0.224795 0.866385 0.445919
0.0774953 -0.935255 0.345387
-0.516985 0.560367 -0.647082
-0.473524 -0.534997 -0.699681
0.64231 0.73606 0.213665
-0.586063 -0.287298 -0.757622
0.809681 0.504162 -0.300396
-0.905469 0.409406 -0.111862
0.802233 -0.502341 -0.322607
-0.824828 -0.145546 -0.546329
0.265539 -0.751866 0.603479
-0.975891 0.0747771 -0.205051
-0.940818 0.309617 -0.137835
-0.832464 0.461831 0.30613
-0.934778 -0.310063 0.173351
-0.139631 0.983702 0.113286
0.873656 -0.251304 0.416619
0.972838 0.224597 0.0560576
0.792229 -0.322757 0.517881
-0.202487 -0.767698 -0.60798
0.555086 0.695043 0.456939
-0.035434 -0.975424 0.217469
0.217275 0.774771 -0.593735
-0.461757 0.752906 -0.468949
0.190603 -0.596308 0.7798
0.521262 -0.398014 0.754898
-0.95764 -0.155622 -0.242296
-0.400661 0.793793 0.457562
0.954665 0.234237 0.183705
-0.214637 0.471625 0.855278
0.699352 0.512684 -0.498058
-0.376828 0.694409 -0.613023
0.0500833 -0.880475 -0.47144
0.962313 -0.224325 0.15373
0.355192 0.298637 -0.885807
0.13387 -0.217864 -0.966754
0.373716 0.927531 -0.00476936
-0.155756 -0.974106 0.163881
0.694787 0.129577 0.707447
-0.393152 0.387271 -0.833938
0.291219 0.908378 0.300068
-0.290595 -0.195796 -0.936599
-0.952978 -0.269165 0.139226
-0.774401 -0.602118 0.194312
-0.707 0.451551 -0.544291
0.622807 0.66899 0.405665
0.0327276 0.917442 0.396522
0.878833 -0.474545 -0.049592
0.650163 0.310117 0.693625
0.574114 0.817404 -0.0473693
0.225554 -0.452295 0.862876
-0.591007 0.753305 -0.288517
-0.383419 0.716497 0.58277
-0.834154 0.174922 0.523057
0.220278 0.925402 0.308398
-0.97987 0.190242 0.0605281
-0.260566 0.0829654 0.961885
-0.196143 0.346907 -0.91716
-0.0751662 -0.0163538 -0.997037
0.134384 0.0125478 0.99085
0.902387 -0.198337 0.382571
-0.617429 0.620495 -0.483494
-0.211846 -0.937225 -0.277003
-0.878874 -0.251322 0.405485
0.672447 -0.703287 0.230656
-0.746864 0.484376 -0.455602
0.358347 0.394876 -0.845967
0.220117 0.945953 -0.238161
0.118614 -0.0955571 -0.988332
-0.944966 -0.151263 -0.290103
0.00908528 -0.994727 -0.102157
0.390689 -0.354838 -0.849383
-0.763123 -0.441404 0.472023
0.886316 0.155495 -0.436194
0.117167 0.75067 0.650205
-0.507748 -0.110159 0.854434
-0.722751 0.677329 -0.137319
0.585407 0.802582 0.114724
-0.019383 -0.507352 0.861521
0.964611 0.229529 -0.12978
-0.0027394 -0.992925 -0.118708
-0.930833 -0.364821 -0.0213386
-0.3866 -0.3014 -0.871607
-0.642499 -0.683186 -0.34706
-0.597253 -0.717213 0.359018
-0.0281586 -0.572871 0.819161
-0.312485 0.838224 -0.446917
0.699984 0.654332 0.286131
-0.813543 -0.564166 -0.140942
-0.826127 0.463526 -0.320404
-0.252816 0.641139 -0.724586
0.697464 -0.440386 -0.565335
0.245668 0.958782 -0.142772
0.813197 0.00339399 -0.581978
-0.941419 -0.116995 0.316294
-0.890701 0.454587 0.00175655
0.831553 -0.182733 -0.524527
0.944028 0.315669 0.0957309
0.0789002 0.560288 0.824531
-0.561772 0.218276 0.797978
0.744056 -0.635506 -0.206185
0.874362 0.48397 -0.0355597
0.4103 0.13322 0.902168
0.538386 0.504091 -0.675302
-0.808351 0.581057 0.0945605
-0.823089 -0.150984 -0.547475
0.640713 -0.509886 0.574023
0.440808 0.484964 0.755313
0.195486 0.330443 -0.923359
0.306113 0.92227 -0.236035
-0.0671517 -0.799252 -0.597233
0.688599 0.276615 -0.67031
0.590952 -0.264172 0.762226
0.55478 -0.616908 0.55825
0.999466 -0.00440827 0.032389
0.382383 0.439518 0.812777
0.565888 0.420286 0.709317
-0.879683 -0.143376 -0.453433
-0.357362 0.931615 -0.0662283
0.6895 0.678734 -0.252803
0.954157 0.299049 0.0123769
-0.311901 0.908641 0.277649
0.533327 -0.394727 -0.748166
-0.501655 -0.690654 -0.520903
0.074457 -0.965449 -0.249727
0.699537 0.700357 0.141948
0.175332 -0.782734 -0.597148
0.404747 0.911624 0.0715717
0.979609 -0.184881 -0.0786488
0.342443 -0.698183 0.628707
0.619284 -0.610518 0.493716
0.464354 0.222532 -0.857237
0.881213 -0.469677 -0.0535361
-0.966688 0.046751 -0.251651
0.316261 -0.883556 0.345409
0.785155 0.407543 0.466305
-0.494735 0.738337 -0.458362
0.217138 0.777068 0.590776
-0.440145 0.688286 0.576658
-0.869217 -0.477762 0.1273
-0.555737 -0.369026 0.744968
0.881621 -0.41492 0.224912
-0.685632 -0.593707 -0.421213
-0.797454 -0.0332161 0.602464
-0.3207 -0.605525 -0.728348
0.325123 -0.914798 0.239665
0.145731 0.985216 0.0900642
0.61396 -0.789101 -0.0193065
0.797247 0.590356 -0.126006
-0.442007 -0.706666 0.552497
0.133545 -0.721506 -0.679408
0.787802 -0.359635 0.50003
-0.637121 0.244693 -0.730891
0.538561 0.424849 0.727637
0.33332 -0.31907 -0.887182
-0.580281 -0.747236 -0.323903
0.640251 -0.312173 -0.701874
0.397262 0.596161 0.697693
0.311966 -0.844011 0.436259
0.935267 -0.250973 -0.249576
0.0430903 -0.950189 -0.308682
0.426579 -0.0393137 0.903595
-0.733246 0.167724 0.658952
-0.740226 0.542607 0.397044
-0.492269 0.865687 0.0908694
-0.393813 -0.817426 -0.420388
0.15056 -0.765492 0.625583
-0.107509 -0.977383 0.182112
-0.924847 -0.156808 0.346511
0.18545 0.982427 0.0211003
-0.568969 -0.263101 0.779136
0.268268 0.150844 0.951461
0.574228 -0.521756 0.630899
-0.734236 0.00421634 0.678882
0.793 -0.482014 -0.372577
0.38123 0.92011 0.0897841
-0.0961619 -0.959141 0.266087
-0.837428 -0.546471 0.00918416
0.988206 0.131279 0.0788316
-0.576677 -0.549116 0.60491
-0.7944 0.319394 0.51664
-0.596949 -0.801119 0.0431292
-0.352452 0.190013 0.916337
0.399786 -0.815319 -0.41884
0.380736 0.892574 -0.24156
-0.949653 0.254094 0.183289
0.110185 0.769581 -0.628971
-0.0587124 0.652549 -0.755468
0.704161 -0.646827 -0.292869
-0.74231 0.669241 0.0330558
-0.420712 -0.201919 0.884438
0.87812 -0.256107 0.404122
-0.00107548 0.732443 0.680828
-0.099806 0.9937 0.0509876
-0.446367 0.855183 0.263473
-0.282997 0.916939 0.281309
0.659568 -0.40158 0.635377
0.539269 -0.833815 0.118069
0.700092 -0.698908 0.146283
0.889998 0.40996 -0.199589
-0.234988 -0.103197 0.966505
0.94494 -0.326662 0.0194932
-0.374633 0.872868 -0.312652
-0.198083 0.880498 -0.430682
-0.609011 -0.682745 0.403688
-0.749676 -0.203554 -0.629723
-0.754622 0.197116 -0.625852
0.861067 0.133071 0.49077
-0.479711 0.112843 0.87014
-0.659749 -0.358086 -0.660686
0.91871 -0.264151 -0.293593
0.925957 0.353341 -0.133246
-0.0647521 0.749532 0.658794
-0.926733 -0.375162 0.0204869
-0.877642 0.478078 -0.0344364
-0.943447 0.284602 -0.17003
0.289567 -0.15014 0.945309
0.838648 0.258801 -0.479261
0.0661629 -0.912996 0.402569
0.0192868 0.1737 0.98461
-0.573631 0.736847 0.357777
-0.125144 0.873594 -0.47029
-0.719271 -0.681393 -0.135471
-0.402302 -0.780344 0.478765
-0.222893 0.80048 -0.556372
0.0397967 -0.96403 -0.262797
-0.759245 -0.613904 0.216031
0.64323 0.0328762 0.764967
0.382677 0.679637 -0.625821
-0.858254 -0.504452 0.0944907
0.0237798 -0.0641545 -0.997657
0.651844 -0.431782 0.623428
-0.450959 -0.810365 -0.374091
-0.434773 -0.815553 0.381899
-0.33937 -0.451924 0.82498
-0.674476 0.432944 -0.598031
-0.63368 0.159865 0.756897
-0.721264 -0.223113 -0.655743
0.140072 0.398351 -0.906475
-0.922328 0.348018 -0.167911
0.663933 -0.448245 -0.598557
0.532475 0.845961 -0.0286192
0.741353 0.466957 0.482023
0.766064 -0.0971707 -0.635377
0.691758 -0.570461 0.44277
0.731633 0.650553 0.203701
-0.0363314 -0.397616 0.916833
-0.0075036 -0.369265 -0.929294
-0.647146 0.0026273 0.762362
0.0385852 0.118451 0.99221
0.451917 0.575643 0.681474
0.0610194 0.713188 -0.698312
-0.719375 0.207342 -0.662954
-0.422669 -0.744397 -0.516937
0.537769 0.420211 0.730909
0.141338 0.967411 0.210096
-0.119119 0.745524 0.655747
-0.83433 -0.54753 0.064067
0.939056 -0.324425 0.113676
0.473745 -0.357159 0.804986
0.940582 -0.328546 -0.0858073
-0.414138 -0.867369 -0.275971
-0.0198462 0.992739 0.118636
-0.746357 -0.480056 -0.460975
-0.111782 -0.965058 0.236999
0.105956 -0.309174 0.945085
-0.232591 -0.283217 -0.930424
0.854821 0.46931 -0.221425
0.010581 0.989346 -0.145202
-0.385419 -0.400669 -0.831214
-0.199521 -0.924856 0.323778
-0.462628 0.610337 -0.643012
0.388263 0.912853 -0.1263
0.803494 -0.179839 -0.567499
0.564537 -0.236587 0.790775
-0.00064798 0.805435 -0.592684
-0.69127 -0.00270758 0.722591
0.665191 -0.607125 0.43465
-0.133498 0.238424 -0.961942
0.713992 0.608607 -0.346141
-0.519999 0.239032 0.82004
-0.459633 0.0622737 -0.885923
-0.934818 0.214981 -0.282662
-0.0229265 -0.750433 -0.660549
-0.707369 -0.640542 0.298889
0.669954 -0.602687 -0.43351
0.764986 0.186927 0.616323
-0.107963 -0.975395 0.192221
-0.53691 -0.0458841 -0.842391
-0.798078 0.567305 0.203071
0.975189 -0.144556 0.16766
0.454103 0.836724 -0.306078
-0.353341 0.100623 0.930067
-0.908761 0.131807 -0.395956
-0.904545 0.396018 -0.158011
-0.999925 -0.00903839 -0.00823997
-0.741669 0.298234 -0.600818
-0.743041 -0.575325 0.341892
0.561679 0.453921 0.691718
0.357215 -0.328817 0.87423
0.4282 0.138032 -0.89308
-0.285394 -0.712463 0.641051
-0.769524 0.0725024 0.63449
-0.171766 -0.946351 0.27371
0.603911 0.793239 0.077863
-0.388226 0.875761 0.28692
0.0120886 -0.559235 -0.828921
0.320083 0.239019 0.916742
-0.124571 -0.846912 -0.516936
-0.527295 -0.731653 -0.432023
-0.555176 0.675694 0.484992
0.933699 0.0285635 0.356919
0.761529 -0.571766 -0.305218
-0.221455 0.572676 0.789303
-0.716259 0.628168 -0.303938
0.610269 0.151666 -0.77754
-0.349036 -0.870427 -0.347176
-0.215529 -0.659592 -0.72006
-0.0251998 -0.376309 0.926151
0.334941 -0.921992 -0.194284
-0.64646 0.502297 0.574271
-0.955767 -0.1754 -0.236102
-0.559451 -0.759264 0.332466
-0.175827 -0.0584001 -0.982687
-0.49261 -0.834369 0.247312
0.422567 -0.0691153 -0.903692
0.651134 0.758838 -0.0137704
-0.790239 0.526631 0.31334
-0.641551 0.601319 0.476264
-0.131685 0.0292772 0.990859
-0.371446 0.217329 -0.902661
-0.486636 -0.435704 0.757197
-0.738745 -0.617233 0.270701
0.853104 -0.00106308 -0.521739
0.0671207 -0.9353 0.347432
-0.14533 -0.757278 -0.636718
0.041431 0.650281 -0.758563
0.469703 -0.0896157 -0.878265
0.597829 0.77504 -0.204729
0.299994 -0.162424 0.940012
0.740042 0.666915 0.0869658
0.497558 -0.193916 0.845478
-0.116929 0.556126 0.822832
0.317855 -0.695395 0.644511
0.156457 0.942487 0.295364
-0.530678 -0.526452 0.664251
0.659641 -0.730616 -0.176278
-0.765847 0.251231 -0.591914
0.574792 0.814314 0.0806587
-0.0305506 0.923275 0.382922
-0.614159 0.0730512 0.785794
0.605905 0.62286 -0.494899
-0.127253 0.848426 0.51379
0.432269 0.0891335 0.897328
-0.555747 0.533061 0.637959
0.534208 -0.326997 -0.779548
0.831481 0.497899 -0.246447
-0.972839 -0.126932 0.19358
0.275988 0.689498 -0.669644
-0.480772 -0.650864 -0.587567
0.335204 0.567764 0.751852
-0.437153 -0.84045 0.32022
-0.610682 0.743271 0.27316
-0.13016 0.827922 0.545531
-0.974549 -0.190779 -0.11772
0.0663546 0.0995948 0.992813
0.145851 0.596189 -0.789485
